source,material,materialType,weight,weightUnit,sellPrice,buybackPrice,currency,recordedDate,lineKey
"cermati","gold","Emas Digital",1000,"gr",2334289000,0,"IDR","2026-06-27",""
"cermati","gold","Emas Antam",0.5,"gr",1377500,0,"IDR","2026-06-28",""
"cermati","gold","Emas Antam",1,"gr",2655000,0,"IDR","2026-06-28",""
"cermati","gold","Emas Antam",2,"gr",5250000,0,"IDR","2026-06-28",""
"cermati","gold","Emas Antam",3,"gr",7850000,0,"IDR","2026-06-28",""
"cermati","gold","Emas Antam",5,"gr",13050000,0,"IDR","2026-06-28",""
"cermati","gold","Emas Antam",10,"gr",26045000,0,"IDR","2026-06-28",""
"cermati","gold","Emas Antam",25,"gr",64987000,0,"IDR","2026-06-28",""
"cermati","gold","Emas Antam",50,"gr",129895000,0,"IDR","2026-06-28",""
"cermati","gold","Emas Antam",100,"gr",259712000,0,"IDR","2026-06-28",""
"cermati","gold","Emas Antam",250,"gr",649015000,0,"IDR","2026-06-28",""
"cermati","gold","Emas Antam",500,"gr",1297820000,0,"IDR","2026-06-28",""
"cermati","gold","Emas Antam",1000,"gr",2595600000,0,"IDR","2026-06-28",""
"cermati","gold","Emas Digital",0.5,"gr",1167144,0,"IDR","2026-06-28",""
"cermati","gold","Emas Digital",1,"gr",2334289,0,"IDR","2026-06-28",""
"cermati","gold","Emas Digital",2,"gr",4668578,0,"IDR","2026-06-28",""
"cermati","gold","Emas Digital",3,"gr",7002867,0,"IDR","2026-06-28",""
"cermati","gold","Emas Digital",5,"gr",11671445,0,"IDR","2026-06-28",""
"cermati","gold","Emas Digital",10,"gr",23342890,0,"IDR","2026-06-28",""
"cermati","gold","Emas Digital",25,"gr",58357225,0,"IDR","2026-06-28",""
"cermati","gold","Emas Digital",50,"gr",116714450,0,"IDR","2026-06-28",""
"cermati","gold","Emas Digital",100,"gr",233428900,0,"IDR","2026-06-28",""
"cermati","gold","Emas Digital",250,"gr",583572250,0,"IDR","2026-06-28",""
"cermati","gold","Emas Digital",500,"gr",1167144500,0,"IDR","2026-06-28",""
"cermati","gold","Emas Digital",1000,"gr",2334289000,0,"IDR","2026-06-28",""
